0,0.00796231553132782,0.0159246310626556,0.0238869465939835,0.0299021950285012,0.0305209702823787,0.0349621458717565,0.0419866426558822,0.0490284893724544,0.0561022090461562,0.0630787147386893,0.0700427520841796,0.0770155065265168,0.084052752789629,0.0910524955323281,0.0978407904711488,0.10473126951122,0.11162379526168,0.118611141989394,0.12528073076708,0.131970047682756,0.13874556333241,0.145521078982063,0.15219886105153,0.158705438732871,0.16526823356076,0.17190030508407,0.178521324442856,0.184889147611851,0.19125421590862,0.197679064972744,0.204150824675157,0.210504995045968,0.21673248359382,0.222964049629186,0.229255788169508,0.233938612920754,0.238543039285893,0.24296769905569,0.247412093125651,0.251856998719415,0.256307078410502,0.260785048607601,0.265263752942975,0.2696528600529,0.272055358570973,0.272578080975668,0.272967644071775,0.273357182804227,0.273746717306731,0.274136251807833,0.274525787046676,0.274915323313252,0.275304860996623,0.275694399284944,0.276083938350838,0.276473477486855,0.276863016780304,0.277252555758411,0.277642094478025,0.278031632988055,0.27842117145639,0.27881070992847,0.279200248395613,0.279589786855299,0.279979325355076,0.280368863873616,0.280758402334826,0.281147998858661,0.281537772366796,0.281949352137355,0.282380193261111,0.282898330938392,0.283504979642819,0.284256592607465,0.285154711552271,0.286250282257653,0.287488483731803,0.289020255816783,0.290652802562848,0.292597754982952,0.294607271434768,0.296944131864343,0.299241361864466,0.301802818562141,0.304390806822416,0.307191995333889,0.310053741201348,0.313009805963785,0.316096262209408,0.319195607545003,0.322452635565252,0.325736169162058,0.328985690532494,0.332336100495686,0.335696067989568,0.339071724563715,0.342555209924213,0.346038974226562,0.349469467365441,0.350196718573987,0.350457905058576,0.35071909147378,0.350980277747869,0.351241464021959,0.351502650073937,0.351763836108361,0.352025022095621,0.352286208040019,0.352547393984093,0.352808579925813,0.353069765867533,0.353330951808116,0.353592137748253,0.353853323688089,0.354114509627274,0.35437569556646,0.354636881505147,0.354898067443786,0.355159253382324,0.355420439320765,0.355681625259094,0.355942811196491,0.356203997133888,0.356464863264669,0.356725594823643,0.356985117243685,0.357241831280257,0.357498545316829,0.35775525935421,0.358011973391684,0.358268687429772,0.358525401468488,0.358782115876073,0.359038833907738,0.359295551939404,0.359552270708776,0.359808989810271,0.360065708912591,0.360322428016965,0.360579147121339,0.360838448993263,0.361098090022435,0.361370872704156,0.361656375348592,0.362020776856552,0.362533742657702,0.363049504810573,0.363923969482152,0.364818121021986,0.365938770527215,0.367293604116259,0.368653447965956,0.370424378411072,0.37224103289547,0.374124395329399,0.376344635042317,0.378576850575788,0.380867066489948,0.383428340641889,0.385991060909452,0.388426446100298,0.390864322597041,0.393345225370577,0.39582969466152,0.398314279882001,0.400891691910067,0.403504286488863,0.406126794427712,0.408683571261736,0.410045632488637,0.4104713193358,0.410782520135068,0.411093737202125,0.411404997704248,0.411716258203988,0.412027518698305,0.412338782351797,0.412650052187913,0.412961322489933,0.413272593581572,0.413583864023741,0.41389513350778,0.41420640333215,0.414517673595151,0.414828944138602,0.415140214998541,0.41545148585819,0.415762756717553,0.416074159647763,0.416385677072312,0.41669748309488,0.417009508117299,0.417321533139658,0.417633558161977,0.417945583184307,0.418257608206642,0.418569633229061,0.418881658251523,0.419193683274146,0.419505708296839,0.419817733423939,0.420129758589046,0.420441795892216,0.420753836902619,0.421065877913489,0.421377918924476,0.421689959810419,0.422002000671123,0.422314041435675,0.422626082185229,0.422938122935766,0.423250163686415,0.423562213413007,0.423874263803797,0.424186388807211,0.424498516583035,0.424810660273944,0.425122804138819,0.425434952255889,0.425747100373166,0.42605924849342,0.42637139661408,0.426683544738444,0.426995692863692,0.427307840994732,0.427621183348111,0.427940519055951,0.428285954179386,0.428712212062576,0.429207416610062,0.429905125884263,0.430732367262635,0.431750485523211,0.432915260422393,0.434089747522438,0.435417125806323,0.436744733046522,0.438183160347731,0.439691168586858,0.441201445333671,0.44276889094371,0.444398409119958,0.446028935609085,0.447679087019291,0.449395562011632,0.451128258075607,0.451833652068816,0.452185373579305,0.45248554279559,0.452784533166482,0.453083522992649,0.453382512758142,0.453681502530498,0.453980492304342,0.454279493680325,0.454578499047553,0.454877561524072,0.455176652604674,0.45547587450916,0.455775187657387,0.456074501336528,0.45637381551868,0.456673129208101,0.456972442264979,0.457271755234948,0.457571068051912,0.457870363422707,0.458169615372439,0.458468853041166,0.458768037172907,0.459067221301349,0.459366405408483,0.459666880812264,0.459988506380396,0.460323148908644,0.460748156666619,0.461220054923934,0.461795261670631,0.462484717123959,0.463272530475281,0.464201932072012,0.46515285954763,0.466304297008554,0.467475800780979,0.468698858755859,0.470049364190129,0.471401145715417,0.472792998852046,0.474291644193082,0.47579395095099,0.477332614765439,0.478952835912351,0.48059296762922,0.482233122107158,0.483881936211916,0.485606593213349,0.487337684930269,0.488771395342277,0.489317413861585,0.489645011780224,0.489975245088576,0.490307043684583,0.490649107537832,0.490995280352034,0.491358999992621,0.491728452207441,0.492117423693412,0.49251898718396,0.492932437942464,0.49339370358906,0.493866830123757,0.494361789613363,0.494895710487806,0.495446138352092,0.496050238649903,0.496658270532633,0.497335070272383,0.498024277789717,0.498750441242419,0.499523207412353,0.500312070293657,0.500857724180292,0.501275565217563,0.501647696576613,0.502019861396432,0.502392057805871,0.502768984395321,0.503147035027642,0.503525125452205,0.503903215345803,0.504281304592142,0.504659982819581,0.505039375005529,0.505423845734885,0.505812634582115,0.506207001958375,0.506601370483122,0.506995739816679,0.507390112766555,0.507785931089906,0.508183466073829,0.508581250479813,0.508979118387238,0.509377113593556,0.509775212831158,0.510173407826152,0.510572245862737,0.510971612983399,0.511372399616301,0.511773183206078,0.512173964792101,0.512574740971953,0.512975516983375,0.513376292994811,0.513777374697243,0.514178693095153,0.51458140212082,0.514984111146504,0.515386820172208,0.515789528672555,0.516192265252157,0.516595117619106,0.516997969986092,0.517400822353107,0.517804791973359,0.518208918668013,0.518613238689556,0.519017558711425,0.519421878852851,0.519826200225749,0.520242833500129,0.520673377522711,0.521262740837439,0.521923382606379,0.522818561208278,0.523757773423343,0.52482222465526,0.525953175075224,0.527094741762442,0.528321514399158,0.529563673219096,0.530818551235629,0.532069190571335,0.533344664261585,0.534629028519541,0.535942293377118,0.537282762997784,0.538648355026716,0.540030047747702,0.541412695324165,0.542795669468831,0.544183484189184,0.54557734022383,0.54698484777818,0.548397588121873,0.54981139580994,0.551225145696148,0.552640213319368,0.554056059590183,0.555479459184555,0.557035066826704,0.558983786623736,0.560933293328671,0.562880187672265,0.564826435512069,0.566472225474117,0.566891046608996,0.567309853012515,0.567728627775178,0.568147400739342,0.568566172577461,0.568984918639807,0.569403662317746,0.569822406354686,0.570241151915329,0.57065989896011,0.571078646006314,0.571497389848369,0.571916105146274,0.57233450623499,0.572752432027733,0.573170350397715,0.573588265461049,0.574006213643597,0.574424154697843,0.574842076132273,0.575259997566683,0.575677919001078,0.576095829665997,0.576513737632247,0.576931640129521,0.577307273751578,0.577632207662019,0.577936741580888,0.578183276264056,0.578429810947224,0.578676346384351,0.578922883116824,0.579169419849297,0.579415956590708,0.579662493341971,0.579909030093234,0.580155566149281,0.580402101708806,0.580648637268332,0.580895164641534,0.581141688355303,0.581388212069073,0.58163675340139,0.581885803399653,0.582134853397916,0.582398122449094,0.582662370813784,0.582929961191902,0.583208301944896,0.58348664269789,0.583743663388439,0.583990435542496,0.584237207696553,0.584494369104697,0.584754361784469,0.585014432678812,0.585276233391153,0.585538034103494,0.585803024745316,0.586074805935325,0.586346587125333,0.586618821015986,0.586891252644282,0.587164054366206,0.587441192557437,0.587718330748668,0.588002693430409,0.588294117070591,0.588586884836013,0.588901114707356,0.589215344578698,0.589547103197807,0.58988352885578,0.590226307910516,0.590572212842061,0.590917917521118,0.591263493540006,0.591564990766591,0.591829756581031,0.592094522395471,0.592360180732046,0.592625993714239,0.592892486981194,0.593162306608974,0.593432126236754,0.593701945863926,0.593971765490551,0.594241585117176,0.594515803239424,0.594790596318931,0.595067812561788,0.59535263153358,0.595637450505373,0.595923709683249,0.596210916315237,0.596498122947224,0.596785513862266,0.597072907276685,0.597360300392899,0.597647693005152,0.597935085617405,0.598222474957294,0.59850986324603,0.598797314354479,0.599085145156438,0.599372975958397,0.599661260307197,0.599949945138761,0.600238629970326,0.600527759160696,0.600816922880599,0.601106084343708,0.601395241204833,0.601684398065958,0.601973975212892,0.602263707716254,0.602555113465601,0.602857116855915,0.603159120246229,0.60347502392778,0.603798478708203,0.604131002551126,0.604482392303558,0.604834696002938,0.605190999181185,0.605548360480527,0.605918429976165,0.606288499417898,0.606658567746131,0.607028728854367,0.607404790732771,0.607780908813455,0.608160247835183,0.608539601971159,0.608919359863505,0.609299186605979,0.609680148130001,0.61006152122384,0.610447349201533,0.610833177169399,0.611219005075268,0.611604831202547,0.611990649701657,0.612376467159813,0.612762281344618,0.613149798138827,0.613541414137044,0.613950580236597,0.614389058908084,0.614913140654888,0.615528539337472,0.616256841614149,0.617049740204378,0.617927810491195,0.618574637186841,0.619025122195612,0.619384339928863,0.619738934739331,0.62009602558674,0.620453618708642,0.620812392945039,0.621171601946595,0.621531708997357,0.621892323711318,0.62226598189778,0.622650101454174,0.623060285806963,0.623487954414983,0.62395812141536,0.624395279300741,0.624721382067522,0.625047484834303,0.625367531270888,0.625686611689974,0.626006638471501,0.62632826983349,0.626649901195479,0.626979130521113,0.627309210689005,0.627639816207518,0.627970966620695,0.628302503863052,0.628637941510681,0.62897337915831,0.629311330920198,0.629650259086423,0.629989217719974,0.630328227193448,0.630667335437253,0.63100966716643,0.631351998895607,0.631695059854307,0.632038422298107,0.632381772530632,0.632725103842197,0.633068529270384,0.633413086553509,0.633757643836634,0.634103408944254,0.634449535772853,0.634795958569991,0.635142711430815,0.63548948344521,0.635836342628179,0.636183201811148,0.636531195903848,0.636879332811609,0.637227989598689,0.637576986210002,0.637926005795089,0.638275072697712,0.638624140858636,0.638973233226399,0.639322325594162,0.639671810216192,0.640021410583478,0.640371582032072,0.640722328674811,0.641073075610246,0.641423823516304,0.641774571422361,0.642125575432266,0.642476588681537,0.642827688236524,0.64317882471212,0.643530099133206,0.64388155172003,0.644233102147243,0.644585115687279,0.644937129227315,0.645289233309316,0.645641345688033,0.645993455769386,0.646345564658427,0.64669764554062,0.647049684514491,0.647401712172126,0.647753671670418,0.64810563116871,0.648616278519638,0.649174837298861,0.649789008228011,0.650588173276068,0.651393242811987,0.652269986232146,0.653243406929161,0.654231795257462,0.655252065087076,0.656367481826054,0.657493452595973,0.658628371922411,0.65977003563327,0.660936662663666,0.662121897327505,0.663304725673648,0.664491248968986,0.665673134620382,0.666860689980913,0.668056331169277,0.669254029807878,0.670453666121586,0.671652831702839,0.672842610975965,0.6740263879679,0.675218443352391,0.676406151864118,0.677584460370034,0.678746477470779,0.679908441246108,0.681068011769289,0.68221123717769,0.683343553389319,0.684499756594485,0.685679881303641,0.686715748900841,0.687259840622534,0.687803594649633,0.688347042600193,0.688890323867223,0.689432124864387,0.689969780669743,0.690507470737925,0.691045182603076,0.691582915615553,0.692119529613307,0.692653685074559,0.693184795169199,0.693714285666452,0.694242481072176,0.694769609010413,0.695294303597192,0.695814876226662,0.696332802822767,0.696850551530816,0.697366461372952,0.697874311247977,0.698380501302522,0.698884561264012,0.69938234252373,0.699877151493327,0.700364369838641,0.700849758650558,0.701322352501933,0.701793132883829,0.702256001931974,0.702712884943696,0.703153638421907,0.703590056242445,0.704014052492945,0.704435257502124,0.704842567758254,0.705249878014384,0.705596009394985,0.705941532062512,0.706282408999263,0.706616966830967,0.70695152466267,0.707285371541105,0.707619009789705,0.707954035895653,0.708299716071419,0.708645396247184,0.709018243736333,0.709413322009182,0.709809114322368,0.710206530425784,0.710604451381922,0.711008681156455,0.711412910930988,0.711826463351517,0.712241282580045,0.712665569504284,0.71309313728679,0.713536434058596,0.713987524790663,0.71445472339042,0.714930168179431,0.7154124052734,0.71589734416751,0.716388801629906,0.71688181264239,0.717386502033822,0.717892375602731,0.718401078661334,0.718912129474322,0.719429155947243,0.719945618728587,0.720461500860659,0.720981741381542,0.721503857392797,0.722023995813216,0.722544520326455,0.723068167138088,0.723569762892738,0.724035526932359,0.724454876247286,0.724802995743869,0.725151115240453,0.725498837889341,0.7258464187816,0.726193956145295,0.726540956370303,0.726887956595312,0.727233131885742,0.727575666501941,0.727918201118141,0.728260006977436,0.728601511701426,0.728943016425415,0.729280979066429,0.729618936031422,0.729956253393855,0.730291757470585,0.730627261547314,0.730956686803368,0.731280108020952,0.731603529238536,0.731923128872935,0.732240601262265,0.732558073651595,0.732862349160614,0.733161696965793,0.733461044770971,0.733749019749282,0.73403052447596,0.734312029202638,0.734586421440322,0.734847647337329,0.735108873234335,0.735370099131342,0.735629701425346,0.73588892026872,0.736148139112095,0.73640723151598,0.736665922955264,0.736924614394549,0.737183305833833,0.737441653229597,0.737699825947828,0.737957998666058,0.738216138893152,0.738473903337326,0.738731667781501,0.738989432225675,0.739247199860249,0.73950497081234,0.73976274176443,0.74002051271652,0.740277157061635,0.740533677584803,0.74079019810797,0.741046293139569,0.741301367509366,0.741556441879164,0.741811516248962,0.742065554635486,0.742319075855733,0.74257259707598,0.742826142694943,0.743081050400631,0.74333595810632,0.743590865812009,0.743845605388649,0.744100041160164,0.744354476931679,0.744608912703194,0.744862336834282,0.745115161042249,0.745367985250216,0.745620809458183,0.745865949079864,0.746109995469484,0.746354041859104,0.746598088248724,0.746833663389109,0.747069137465004,0.747304611540899,0.747540085616794,0.74775450168557,0.747968027818007,0.748181553950444,0.748395080082881,0.748606622517378,0.748816308635727,0.749025994754076,0.749235680872425,0.749445366990774,0.749646709400217,0.749847987546888,0.750049265693558,0.750250543840228,0.750450524200512,0.750647153075511,0.750843781950511,0.75104041082551,0.751237039700509,0.751433045995816,0.751628304981875,0.751823563967934,0.752018822953994,0.752214081940053,0.752408972343798,0.752603612864692,0.752798253385586,0.75299289390648,0.753187534427375,0.753381831532659,0.753575996417557,0.753770161302455,0.753964326187353,0.754158491072252,0.754352109490278,0.754545620804075,0.754739132117873,0.75493264343167,0.755126154745467,0.755318992050035,0.755511781520915,0.755704570991795,0.755897360462676,0.756090133582696,0.756281664107362,0.756473194632028,0.756664725156694,0.75685625568136,0.757047751053184,0.757238694690199,0.757429638327215,0.757620581964231,0.757811525601246,0.758002370761758,0.75819223912199,0.758382107482222,0.758571975842454,0.758761844202686,0.758951555677646,0.759139774887212,0.759327994096779,0.759516213306346,0.759704432515913,0.759892560728305,0.760079122466871,0.760265684205437,0.760452245944003,0.76063880768257,0.760825369421136,0.761009846501738,0.7611942588703,0.761378671238861,0.761563083607423,0.761747495975985,0.761929448631999,0.762110881758581,0.762292314885163,0.762473748011744,0.762655181138326,0.762835238773776,0.763014367389944,0.763193496006112,0.763372624622279,0.763551753238447,0.763733682172556,0.763922118719029,0.764110555265503,0.764298991811976,0.76448742835845,0.764675060581476,0.764860478308534,0.765045896035593,0.765231313762651,0.76541673148971,0.765601201064941,0.765780300041608,0.765959399018275,0.766138497994942,0.766317596971609,0.766496695948276,0.766670284966197,0.766842925655856,0.767015566345515,0.767188207035175,0.767360847724834,0.767531747686076,0.767699527604889,0.767867307523703,0.768035087442516,0.76820286736133,0.768370647280144,0.768535966830256,0.768700251296473,0.76886453576269,0.769028820228907,0.769193104695123,0.76935738916134,0.769523537451213,0.769689827469606,0.769856117488,0.770022407506393,0.770188697524787,0.770355602976496,0.77052463518714,0.770693667397784,0.770862699608429,0.771031731819073,0.771200764029717,0.771369553735044,0.7715381897472,0.771706825759355,0.77187546177151,0.772044097783666,0.772212733795821,0.77230532011041,0.772396869125328,0.772488418140245,0.772579967155163,0.772671516170081,0.772763065184999,0.772854614199916,0.772946163214834,0.773037712229752,0.77312926124467,0.774760403811295,0.777318705321286,0.779877006831278,0.782435308341269,0.784993609851261,0.787551911361253,0.790110212871244,0.792668514381236,0.795226815891227,0.797785117401218,0.80034341891121,0.802901720421202
